'Erl','Lap','Sor','Sun','GSE12260.txt','GSE42177.txt','GSE81448.txt','GSE76314','GSE40289'
0.032567,-0.025521,-0.46546,-0.19648,-0.288,-0.24194,-0.174,0.41594,-0.048531
-0.033209,0.33715,-0.92002,-0.21972,0.0687,0.19844,-0.004,0.031694,-0.28688
-0.31339,-0.23106,-0.25493,-0.47681,-0.161,0.0071307,-0.018,0.19744,-0.23041
0.14894,-0.090759,-2.3425,-0.53543,-0.157,-0.17328,0.006,-0.101,0.5922
0.30086,-0.34923,0.51127,0.57617,0.0612,0.33375,-0.078,0.036354,-0.068007
0.12931,0.28121,-0.28995,0.33724,-0.0528,0.42739,0.182,0.24476,0.40134
0.0052362,0.094797,-0.90539,-0.065294,0.107,-0.030859,0.046,0.050664,0.086663
-0.074028,-0.18309,0.3771,-0.29024,-0.102,-0.022785,-0.172,-0.086645,-0.63848
-0.15808,-0.17442,-0.53362,-0.2803,0.0421,0.027265,-0.046,0,0.36589
0.14193,0.32966,0.78061,-0.82907,-0.232,0.42442,-0.242,-0.56594,-0.62734
0.14203,0.28894,-0.33319,0.26139,0.0322,0.23693,0.092,-0.90947,-0.44841
0.034167,1.4543,0.24192,-0.2536,-0.0699,0.2296,-0.218,-0.73527,-0.74395
-0.10983,0.17397,0.19828,0.036428,0.0279,-0.42973,-0.01,-0.16626,0.5506
-0.013316,0.058508,-0.28216,-0.10399,-0.155,-0.33191,-0.076,-0.46919,-0.1756
0.18001,0.0084437,0.059535,0.099985,-0.173,-0.17392,0.086,-0.41667,0.16405
0.098879,0.053537,0.70401,0.63822,0.0466,-1.0347,-0.228,-0.31639,-1.5205
-0.80024,-0.6769,-0.29824,-1.7629,-0.0296,-0.64605,0.032,0.26509,-1.6245
0.15533,0.076826,1.4754,0.31383,-0.172,0.53426,0.066,0.37935,0.34462
-0.071972,0.0036861,-0.045979,-0.033665,0.0318,0.15034,-0.038,0,-0.60564
-0.32025,-0.9803,-1.2264,0.33163,-0.181,0.19724,0.084,0.22172,-0.23697
0.12477,0.25781,0.083468,0.3625,0.133,0.23621,0.058,-0.082281,0.91457
0.23763,0.1217,0.60118,0.50926,0.114,-0.46496,-0.176,-0.23802,-0.46374
-0.10315,-0.24263,0.15562,-0.25976,-0.0828,-0.22815,-0.01,0.81389,-0.075616
-0.026916,-0.2522,-0.5681,-0.16882,-0.199,0.27866,-0.06,-0.47767,0.59924
0.0058052,-0.40307,-4.2888,0.055657,-0.137,0.29387,0.078,0.054328,0.38476
0.15492,-0.14793,-0.0023116,-0.33018,0.124,-0.18235,-0.022,-0.62181,-0.37218
-0.39708,-0.064888,-0.25576,0.066116,-0.0298,-0.17978,-0.064,-1.6365,-0.26771
-0.51552,-0.97725,-0.40385,-1.0916,-0.0133,0.040217,-0.224,-0.071224,-0.69133
-0.76648,-0.2199,-1.6535,-2.8214,0.162,-0.13512,-0.244,1.0735,-0.96865
0.16542,0.045179,-0.53248,-0.4637,0.0166,-1.0883,-0.146,-0.031911,-1.2144
-0.15962,-0.2363,-1.6202,-0.0080726,0.0686,0.81453,0.092,-0.88385,0.80512
0.21479,0.25191,0.90484,0.68016,0.0211,-0.98137,-0.116,-0.5435,-3.1635
-0.58467,-1.5964,-1.5256,-1.4348,-0.164,-0.13987,-0.066,0.060724,-0.59411
-0.17373,-0.10637,-0.81189,-0.5203,-0.0281,0.16797,-0.236,-0.17119,-1.3775
0.23972,-0.19777,2.0321,-0.016558,0.0974,-0.52735,0.062,-1.7173,-0.012243
-0.69571,0.03066,1.7239,-0.77932,0.213,-0.49267,-0.002,-0.39723,-0.016341
-0.55894,-0.78536,-0.60991,0.04582,0.0385,-0.28896,-0.084,-0.15536,-0.86083
0.17114,0.17494,-0.4473,0.23239,-0.0797,0.12261,-0.022,0.069517,0.13682
-0.20344,-0.24366,0.31984,-1.6927,0.0764,-0.15864,-0.534,-0.17282,-1.1527
0.065398,-0.013535,0.59947,0.35247,-0.143,-0.20027,-0.222,0.095677,-0.26281
-0.000019689,0.11162,0.17984,0.040868,-0.0866,0.19659,0.15,0.23717,0.28416
-0.32384,-0.24288,0.21335,0.25321,0.239,0.095127,0.114,0.21294,1.7191
0.042084,0.17894,0.10243,0.40616,0.299,-0.32415,-0.052,-0.19861,-0.4149
0.12225,0.11874,-0.03063,0.24931,0.104,-0.062364,0.094,0.14915,-0.66718
-0.3407,-0.20692,0.33877,-0.2614,0.0401,0.33954,-0.022,-0.40746,0.15328
0.17285,0.24584,0.41084,-0.12282,-0.2,0.21901,-0.046,0.12232,-0.63413
-0.040166,-0.11142,-0.46089,-0.28494,-0.0262,-0.94582,0.362,0.97265,-0.40007
-0.3632,-0.7437,-2.0517,-1.4898,0.00374,-0.31443,0.11,0.16645,0.71253
-0.39289,-0.18139,-0.94129,-0.021784,0.159,-1.0197,-0.198,-0.46799,-0.26125
-0.091495,-0.23293,0.65374,0.32947,0.0217,0.43188,0.028,-0.33496,0.60712
-0.036255,-0.16775,-0.19027,-0.2154,-0.133,0.36543,-0.03,-0.16069,0.057086
-0.18991,-0.36942,-0.56486,0.12078,-0.231,0.29042,0.054,0.48441,0.34188
-0.24146,-0.1178,-0.10393,0.17301,0.354,-0.19184,-0.042,-0.37675,-0.5652
0.051275,-0.052917,1.0923,-0.090115,1.39,-0.044114,-0.028,0.084344,2.1787
0.35823,0.4357,0.34459,0.42387,-0.0659,-0.65936,-0.042,-2.4063,-0.49167
0.11186,0.099549,0.02146,0.35947,-0.16,0.097559,-0.186,-0.025136,-1.2905
-0.26097,-0.29458,-0.17064,-0.21699,0.155,0.093691,-0.074,0.090706,0.25185
0.13745,-0.014571,0.70067,0.098955,-0.0776,0.24329,0.148,0.21733,0.39862
-0.023116,-0.29611,-2.246,-1.1229,-0.126,-0.39505,0.048,-0.14025,-0.032157
0.22272,0.025609,0.11147,-0.051197,0.0542,0.22954,-0.006,-0.10734,-0.10008
-0.022795,0.22628,0.33236,0.58003,0.0889,0.16043,0.048,-0.047175,0.08015
0.94105,0.81306,0.37278,0.89815,0.354,-0.39197,0.152,0.27666,1.3593
0.19211,0.2812,0.022317,0.16169,0.0434,0.11142,-0.006,-0.02241,-0.6842
0.041511,0.12555,0.64015,0.70184,0.495,-0.26289,-0.094,0.34349,-0.30449
0.081175,0.066606,0.59941,0.36636,-0.116,0.23795,0.022,0.16431,-0.10653
0.15722,0.13422,-0.013994,0.31971,0.0795,0.12639,-0.026,0.0079785,-0.16817
-0.030102,-0.070061,-0.0078797,0.022807,0.125,-0.069364,-0.538,0.2029,-2.1971
0.072136,-0.013406,0.25877,0.27045,0.231,-0.38738,0.058,0.20404,-0.80966
0.065999,-0.33087,-0.11329,-0.0042242,-0.187,0.25918,0.24,-0.11795,0.56677
0.10146,-0.0013754,0.21994,0.20427,-0.152,-0.43604,0.11,-0.30504,-0.12881
-0.017646,-0.1007,0.54791,-0.089205,-0.262,-0.066611,0.046,-0.907,0.33138
-0.42386,0.13412,0.58765,-0.47434,-0.178,0.27672,0.052,0.19306,0.082563
-0.13578,-0.17189,0.15484,-0.77655,-0.223,-0.37135,-0.024,-0.115,-1.1006
-0.19741,-0.069645,-0.69262,-0.065024,-0.0546,-0.38943,0.15,-0.033304,1.0603
-0.24761,-0.5018,-1.0489,-0.91636,-0.0292,0.1413,0.084,0.082802,-0.36271
0.19343,0.20473,0.77628,0.1586,0.0761,0.041786,-0.218,-0.24223,-0.079722
-0.17327,0.18507,-0.89311,-0.011714,-0.145,0.012819,0.074,-0.20588,-0.29395
0.44123,0.46644,-0.16365,-0.031081,0.0542,0.086615,-0.02,-0.097025,0.94815
0.21361,0.38918,0.23767,0.086079,-0.682,-0.41727,-0.028,-0.20927,-0.083611
0.28861,0.13728,0.58164,0.23183,-0.268,-0.1161,0.002,0.019179,0.083107
0.28905,0.33194,0.034294,-0.21282,-0.418,0.24423,0.066,1.0592,1.4513
0.11389,-0.16515,0.74103,-0.14072,-0.177,0.21444,-0.05,0.061441,-0.57151
-0.24057,-0.17499,0.84639,-0.12377,-0.0722,-0.41288,0.042,-0.045909,-1.3311
-0.069979,-0.013226,1.0588,-0.083511,-0.241,0.081791,0.11,0.37903,-0.73445
0.24871,0.11952,0.051716,0.37525,-0.0784,0.37465,-0.134,-0.48208,-0.29239
-0.040982,0.15995,-0.73098,0.046051,-0.0794,0.27213,-0.11,0.068473,-0.21447
0.63435,0.53887,-0.63547,-0.5935,0.094,-0.22016,-0.092,-0.30466,-0.93803
-0.35888,-0.39815,-0.47319,-0.71635,-0.301,0.53153,-0.124,0.54015,-0.10729
-0.25885,-0.40236,0.1554,0.18737,0.228,-1.104,-0.182,-0.48138,-0.10514
0.14644,0.59973,0.23102,0.39904,0.0457,0.2443,0.008,-0.88292,-0.28673
0.033073,0.18684,0.84738,-0.10013,-0.423,-0.44784,0.104,0.12029,-0.44595
0.43219,0.25823,0.3548,-0.10647,0.091,-0.5122,-0.046,-1.3779,-0.57704
0.028994,-0.11798,-0.53679,-0.16523,-0.221,-0.39571,-0.018,-0.25123,0.061334
0.014688,0.24172,-0.076223,-0.19981,-0.0609,-0.38689,0.074,-1.3328,0.62631
-0.10731,-0.06497,-0.3098,-0.009148,-0.0422,0.37641,0.104,0.15615,0.15692
0.12295,0.22423,-0.1003,-0.64937,-0.214,0.12708,-0.104,0.18855,-0.13918
-0.13132,0.35016,0.0039456,0.56601,0.169,-0.65837,0.086,0.086331,0.56419
0.021539,0.0581,-0.08403,-0.051653,-0.111,0.003889,-0.008,0.013532,-0.73399
0.074,0.24598,0.44616,-0.10952,-0.032,0.34705,0.056,-0.13698,-0.026317
-0.04064,-0.21244,-0.68877,0.63629,-0.169,0.015514,0.114,0.31856,0.29073
0.31759,0.12905,0.79123,0.15215,0.0861,0.6558,-0.16,0.79013,-0.18968
-1.4745,-2.1991,-2.4742,-0.55103,0.11,0.00067512,0.144,-0.7881,2.7163
0.19349,0.0628,0.047478,-0.89773,-0.0968,0.040572,0.114,0.17322,-0.41539
0.30986,0.010459,0.24917,0.15847,-0.141,-0.37728,0.044,-0.47839,-0.33513
-0.22445,-0.54894,-0.3134,0.024718,-0.0000738,-0.71398,0.08,0.24678,0.36119
-0.096633,-0.4046,0.60415,-0.39107,-0.099,0.19709,0.064,0.21618,0.3685
-0.27806,-0.23001,-0.88786,0.06747,-0.00399,-0.35221,0.01,-0.21331,-1.2381
-0.090583,-0.068797,0.79139,-0.059195,-0.204,-0.10293,-0.054,0.40843,0.10636
-0.24372,-0.28692,0.041416,-0.70655,0.0801,0.22051,-0.008,0.057059,-0.11935
-0.33284,-0.33518,-0.20766,-0.097653,-0.195,0.37233,0.354,-0.17159,0.2234
-0.31928,-0.46904,0.016075,-0.57,0.0735,-0.30703,0.026,-0.023696,0.11762
-0.0055601,0.020645,1.55,0.17939,-0.0133,-0.38436,-0.052,-0.66568,-0.18901
-0.78001,1.4034,-0.10281,1.0643,-0.0966,-0.32214,-0.068,-0.1419,0.16893
0.067762,0.051586,-0.43728,0.4221,-0.0671,-0.2235,0.056,0.16127,1.4077
0.16224,0.39862,0.28235,-0.50532,-0.107,0.087345,-0.012,0.056509,0.83486
-0.29972,-0.17979,-0.63442,-1.1302,-0.361,0.29947,0.076,-0.12904,0.81093
0.088938,0.12285,0.81674,0.27579,-0.227,-0.20269,-0.018,-0.44066,-0.37242
-0.19508,-0.3404,0.68386,-0.48696,0.0382,-0.57095,0.096,0.32392,0.62506
0.1432,0.0020433,1.1939,0.35898,-0.494,0.40947,-0.104,-0.064775,-0.061514
0.0057847,0.38344,0.46203,1.8172,0.0393,0.31665,0.142,-0.0086383,0.2544
-0.074523,-0.081404,-0.026713,0.61306,-0.274,0.40207,-0.018,-0.025351,0.41247
0.14188,0.23164,0.030827,0.4206,-0.0536,-0.45875,0.068,-0.76043,-0.1811
0.044948,-0.090758,-0.26477,0.2077,-0.0654,-0.31976,-0.048,-0.040155,-0.2072
-0.14823,-0.17185,0.56617,0.27602,0.434,0.16397,-0.23,0.052608,-0.96104
-0.65014,-0.25981,-1.3751,-1.026,-0.0794,-0.44398,-0.042,-0.10369,-0.39849
0.26962,0.30905,0.84862,-0.68156,-0.159,-0.46948,-0.092,0.3843,0.24274
-0.21017,-0.17236,0.45595,-0.07123,0.06,0.35595,-0.028,-0.16126,-0.3819
0.064636,0.11975,0.98079,0.39828,0.229,0.015243,0.05,-0.0060037,-1.3257
-0.05105,0.0089731,-0.39667,-0.19204,0.359,-0.01301,-0.044,0.32468,-0.14614
0.64682,0.43037,0.43237,-0.39311,0.0894,-0.1296,-0.058,-0.0056954,-0.12317
0.065236,0.034758,0.23114,-0.076465,-0.148,0.28542,0.058,-0.082147,-0.021672
-0.028136,0.033694,0.60187,0.45904,-0.0901,-1.2829,0.042,-0.62052,-0.99195
-0.71448,2.093,1.787,2.9151,0.034,-0.21232,-0.058,0.20222,-0.1969
0.023639,-0.48206,0.82135,-0.2674,-0.0274,-0.1489,0.09,-0.12659,0.68366
-0.080734,-0.046566,-0.93583,0.17439,0.187,-1.2158,0.02,-1.3365,-1.3264
0.049957,-0.059415,0.14799,0.4162,0.442,-1.3492,-0.332,-0.70561,-2.7933
-0.020117,0.016456,0.4855,-0.13346,-0.119,0.47973,-0.296,-0.17793,-0.60383
0.12929,0.14413,0.14928,-0.060271,-0.161,0.0028046,-0.116,-0.66545,0.51854
-0.011399,0.22955,0.41128,0.50311,-0.296,-0.27004,0.09,-0.054886,0.59458
-0.37909,0.14666,0.44773,-0.26887,0.0416,-0.4889,0.352,0.038511,-0.12097
0.039739,0.21918,-0.88343,-1.7453,0.00917,0.1274,0.04,0.69036,0.15903
0.21692,-0.086863,1.4444,-0.012342,0.0792,-0.41189,0.022,-1.3481,-1.0161
-0.10114,-0.05202,0.19784,0.55643,-0.153,-0.27038,0.09,-0.2362,0.35187
-0.13709,-0.56272,-0.86134,-0.77001,0.434,-0.54629,-0.29,0.32801,-1.2005
-0.022457,-0.16234,0.63088,-0.13082,-0.0682,-0.23071,-0.054,0.2196,-0.79182
0.28178,0.49219,0.86556,0.030981,-0.177,0.09988,0.022,0.070382,-0.055255
0.45665,0.51447,0.78884,0.38056,-0.29,0.18671,-0.266,-0.000016008,-0.89756
0.25717,0.92407,1.0909,0.090682,-0.0257,0.11914,0.17,0.086823,-0.093155
0.096377,0.083307,0.068718,0.41971,-0.295,0.098805,-0.038,0.0046789,0.058161
-0.11381,-0.084995,1.5295,-0.065374,0.155,0.0056483,-0.056,-0.23078,-0.80684
0.038923,0.035589,0.46205,-0.28771,-0.185,0.027049,-0.044,-0.058615,0.34632
-0.051723,-0.32459,0.0052739,-0.77235,-0.0603,0.036971,-0.146,0.099956,-0.24414
0.068381,-0.005224,0.097615,0.34732,0.234,0.16192,-0.122,0.22081,-0.2156
-0.4556,-0.4725,-0.99437,-0.50783,0.519,-0.61248,-0.028,0.6131,0.50736
0.11317,-0.28525,1.0262,0.017959,-0.37,0.02563,-0.156,0.068644,0.31941
0.26385,0.094443,-0.13413,0.84247,-0.213,0.00047748,0.108,0.23436,0.39989
-0.16044,-0.012677,0.08203,-0.030677,-0.084,0.4514,-0.074,1.2483,-0.82241
0.26712,0.33651,0.35099,0.68254,-0.089,-0.036384,-0.122,-0.1143,-0.795
-0.38659,-0.25719,0.4537,-0.47922,-0.242,0.13578,-0.344,0.37649,-1.0216
0.17179,0.27665,-0.18423,-0.1726,-0.148,0.2251,-0.062,0.021833,-0.055022
-0.096322,-0.11354,-0.59291,-0.18682,-0.115,0.22261,0.314,-0.1888,-0.033845
0.21274,0.36716,1.417,0.48269,-0.122,-0.47949,0.284,-0.41674,-0.28002
-0.44005,-0.51591,-1.5081,-0.552,-0.172,-0.05585,0.152,-0.14525,0.015163
0.075918,0.055184,-0.084212,0.12263,0.194,-0.29401,0.12,-0.033484,-0.55897
-0.44505,-0.26452,-0.15937,-0.087575,-0.0444,-0.54793,-0.162,-1.1544,-0.77277
-1.3898,-1.7936,-2.212,-1.833,0.596,-0.49325,0.092,-0.1037,0.11478
0.25953,0.39204,-0.12867,0.70422,0.0437,0.21086,0.048,-0.11645,-1.0835
0.013326,-0.10457,-1.3737,-0.60803,-0.0725,0.19056,-0.102,0.19018,-1.4056
0.43707,0.34389,0.59037,-0.13659,0.536,0.025167,0.086,0.1814,1.1466
0.0088335,0.0060511,0.36511,0.56693,0.447,-0.59034,-0.036,0.068397,1.786
-0.085558,-0.14879,0.24196,0.15837,0.48,-0.28361,-0.112,0.083814,0.52676
-0.01654,-0.08928,-0.32421,-0.1685,-0.154,0.54307,-0.06,-0.31923,-0.75066
0.10436,0.21724,0.27025,0.39398,-0.0258,0.026995,-0.13,-1.6091,0.28855
0.5361,0.68844,2.2807,0.83855,-0.17,0.56189,-0.076,-0.036659,0.30561
-0.024082,0.02583,-0.34831,-0.027202,0.0975,-0.79042,-0.026,0,0.92801
0.041379,0.079426,0.082155,0.351,-0.0202,-1.1246,0.37,-0.54005,-0.32003
0.0070738,0.24729,0.80536,0.42044,0.233,-1.23,0.174,-0.16122,0.29213
0.038294,0.11947,0.69919,0.11989,-0.383,0.32526,0.02,0.011232,0.3699
-0.039482,-0.15093,0.024763,0.023815,-0.182,-0.35711,0.052,-0.064132,0.17158
0.29319,1.3473,-0.53773,0.19216,-0.0336,-0.34924,-0.018,0.10165,-0.047863
0.18347,0.052896,0.035494,0.067808,0.0091,-0.5275,-0.088,-0.07406,-0.35091
0.16632,-0.29863,-0.61836,-0.48265,-0.00649,-0.26379,0.054,0.17475,0.68829
-0.0048277,0.032031,0.13433,-0.019191,-0.124,-0.02106,0.024,-0.022207,-0.38608
-0.049125,-0.03577,-0.89524,-0.66163,-0.0861,-0.1557,0.126,-0.28184,-0.023949
0.037323,-0.08236,-0.22178,0.40441,0.0582,-0.94981,0.046,-0.24589,0.22689
-0.30556,-0.53205,-0.89658,-1.6421,0.182,-1.2969,0.02,0.01493,-0.62444
0.19302,0.15025,0.43845,0.66519,0.11,2.0492,-0.022,3.1047,2.3804
-0.070452,0.002895,0.12409,0.31727,0.0427,-0.82259,0.058,-0.078679,0.38241
0.013669,0.081796,0.17376,0.39798,-0.276,-0.22454,-0.056,0.027234,0.46537
0.066214,-0.014653,0.5415,0.37448,-0.215,-0.21312,-0.054,0.095686,-0.33938
-0.12439,0.12556,-0.38179,-0.47441,-0.0789,0.022732,-0.216,0.1857,-0.39923
-0.15304,-0.003869,-0.0097832,0.27379,-0.324,0.20846,0.042,-0.0042547,-0.009737
0.11929,-0.017846,0.21418,0.38515,-0.375,0.25708,-0.084,0.039204,0.15824
-0.20601,-0.063919,-0.37947,0.014505,0.06,-0.32698,-0.096,-0.027993,0.1014
-0.0051033,-0.14904,0.050788,-0.21572,0.204,-0.24776,-0.15,0.032757,-0.55611
-0.053337,-0.085726,-0.32923,0.1584,-0.0435,-0.41124,0.024,-0.1017,0.26104
0.14944,0.24339,-1.0644,-0.050588,-0.166,0.091154,0.106,-0.52334,-0.21158
0.10468,0.094769,0.11781,0.37242,-0.189,-0.32764,-0.08,0.13463,0.26569
0.36579,0.60127,0.03583,1.0264,-0.0878,-0.19901,-0.076,0.14109,-0.41504
-0.26907,-0.22388,-1.4724,-0.66436,-0.0545,0.058814,-0.3,-0.24064,-0.6841
-0.048081,0.033791,0.058864,-0.056584,0.149,-0.83917,0.126,-0.20516,1.4696
-0.41532,-0.1149,-0.45145,0.3737,-0.201,0.21002,0.05,-0.3352,-0.19521
0.18181,-0.3281,0.47139,0.0076564,-0.119,-0.4956,-0.046,-0.067349,-0.82298
0.14163,0.51011,0.01064,0.67831,0.048,-0.42666,0.052,-0.62632,0.6113
0.037893,-0.05711,-3.3697,-1.0946,-0.0657,-0.039987,0.112,-0.083287,-0.19714
0.25585,0.30861,-0.32085,0.16726,0.432,-0.18982,0.024,0.18307,0.27928
0.11962,0.081155,0.049335,0.16492,0.109,-0.19375,-0.02,0.30756,0.38844
0.68921,0.080568,0.45701,-0.25429,-0.389,0.059673,0.386,0.0061332,1.7407
0.11846,-0.10473,0.032581,0.41458,-0.125,-0.49624,0.064,-0.0024089,-0.32704
0.079244,0.10379,-0.48622,-0.57821,0.0567,0.33974,-0.12,-0.035465,-1.1677
-0.30172,-0.78806,-1.2736,-1.0297,0.247,-0.30256,-0.08,0.22058,1.0474
0.0043151,0.0099777,0.086962,-0.18578,-0.0726,-0.24172,0.102,-0.029759,0.85815
0.40439,0.16372,0.55772,0.45288,-0.0177,0.39238,-0.236,-0.051346,0.074339
-0.0064481,-0.12079,-0.008909,0.31583,0.0221,0.35382,0.068,-0.40442,-0.062998
-0.31778,-0.18212,-0.24148,-0.90369,-0.0689,0.42017,0.124,-0.025441,-0.091578
-0.20133,-0.031764,-0.63178,-0.4234,-0.0888,0.27668,-0.102,0.29132,0.7792
0.1429,0.17966,0.1442,0.24204,-0.0658,-0.025326,-0.006,0.040526,0.18246
0.12237,0.082142,-0.37281,0.53097,-0.0505,0.029147,-0.062,-0.062136,-0.66934
0.20107,0.2118,0.59279,0.048801,-0.0222,0.43158,0.498,0.26965,0.23798
-1.2776,-0.9707,-3.0195,1.0408,0.159,-1.4986,-0.118,-0.70089,-0.79623
-0.58503,-0.062815,-2.1538,-0.59561,0.39,0.43072,-0.102,0.042532,0.095544
-0.10035,-0.11192,-0.62753,-0.70516,-0.156,0.076142,0.062,-2.3787,-0.41166
0.06421,0.070383,-0.14317,0.075514,0.134,-0.67271,0.102,-0.36721,-0.28645
0.037813,0.026135,0.11923,0.31373,-0.00217,0.052832,-0.388,-0.58414,-0.70972
-0.059573,0.014447,-0.86719,-0.64854,0.108,0.12858,0.016,0.11016,0.16392
0.10939,-0.030457,-1.4664,0.21563,-0.053,0.1466,0.038,0.19004,-0.13678
-0.242,-0.034366,-0.03476,-0.10377,-0.35,0.21782,-0.164,-0.15004,-0.29002
0.42542,0.43771,0.42277,0.40088,-0.0731,0.088099,-0.202,-0.22284,-0.54763
-0.29302,-0.23479,-0.67171,-0.27374,-0.104,-0.19154,0.012,-0.32409,-0.76656
0.32638,0.72711,0.47658,-0.085293,-0.173,0.15239,-0.036,-0.0078409,-0.80188
-0.046133,0.054075,0.027981,-0.14674,-0.105,-0.18272,0.084,-0.15038,-0.49942
-0.039571,-0.21013,-0.58407,0.18022,-0.61,0.39568,-0.04,-0.15884,0.20395
-0.040143,-0.14365,0.41917,0.48217,0.0305,-0.29823,-0.14,0.34435,-1.5731
-0.038111,-0.074246,-0.19146,-0.53347,-0.285,0.058496,-0.068,0.49008,-0.68736
0.12269,0.14692,0.41042,-0.30292,-0.0571,-0.64699,-0.04,0.83482,-0.1635
0.30399,0.43558,0.49334,0.14053,0.0806,-0.55164,-0.138,0.14419,-0.094562
0.20989,0.11947,0.11058,0.020385,0.318,0.061857,0.04,0.92486,0.86398
0.39266,0.58594,0.093726,0.59658,-0.0781,0.055559,-0.026,0.055339,0.049147
-0.10029,-0.10583,-0.047909,-0.08944,-0.0263,0.13534,0.11,0.093188,0.066226
-0.20392,-0.14552,-0.077116,-0.99792,-0.0303,-0.24499,0.062,-1.171,1.8837
-0.1386,0.033317,-0.021423,0.19578,0.00221,-0.35977,0.186,0.028634,-0.38764
0.062395,0.046766,0.37015,0.014358,0.969,0.14126,-0.152,0.1393,0.26806
-0.16189,-0.078148,-0.14936,-0.24221,-0.0277,-0.038315,0.026,-0.51508,-0.077807
-0.013356,-0.10695,-0.50211,-0.073179,-0.184,0.18632,-0.086,0.10668,-1.5471
0.00077211,0.03645,-1.2034,-0.1139,0.12,0.46851,-0.1,0.38792,0.27395
0.046995,0.22905,-0.34525,-0.57927,0.0938,-0.4224,-0.044,-0.32613,-0.94794
-0.14863,0.15846,0.99096,0.034119,-0.0569,0.23013,0.226,0.018359,0.53242
-0.21316,-0.01666,1.0427,0.28431,-0.0843,-0.049249,-0.09,-0.12976,0.16739
-0.19681,-0.20612,-0.72284,-0.45615,0.0688,0.36279,-0.06,0.30782,0.063616
-0.052365,-0.077303,0.77974,0.35284,-0.151,0.66192,0.068,0.53673,-0.1771
0.41037,0.19657,0.50153,0.6076,-0.213,0.37999,0.1,-0.68414,1.0067
-0.085228,0.1003,1.8506,0.64988,-0.0201,-0.10878,0.086,-2.2913,-0.22726
0.319,0.076093,0.23993,0.054005,-0.0591,0.34311,0.2,0.020727,-0.1282
0.044766,0.20289,0.35489,0.12441,-0.179,-0.36934,-0.056,-0.13328,0.88453
-0.29638,-0.16799,-0.098454,-0.037636,-0.084,-1.1768,0.168,-0.6234,-2.1468
-0.056971,-0.065832,0.42469,0.038307,0.146,-0.68772,0.068,0.39052,0.43854
-0.21055,0.059046,0.67523,0.47772,0.0972,-0.61874,0.126,-0.28168,0.11329
-0.043672,-0.076151,-0.26877,-0.065481,-0.149,-0.37695,-0.044,-0.15903,0.4712
-0.087416,-0.6634,-0.4901,-0.73887,-0.221,-0.73583,0.11,-0.10302,0.34854
0.032002,-0.12565,0.4659,0.45789,-0.101,-0.34869,-0.12,0.059722,0.37909
0.19588,0.36098,0.86662,0.53186,-0.14,0.11166,0.044,0.10077,0.043167
-0.012143,-0.015458,1.5437,-0.033539,0.187,-0.28323,0.062,-0.34568,-0.14478
0.21839,0.4286,-1.2167,-0.38061,-0.0907,-0.075834,-0.08,-0.17252,-0.02209
0.053327,0.29038,0.68901,-0.016296,-0.014,0.035549,0.034,-4.0269,-0.36248
0.081415,0.20805,0.2151,0.17243,-0.248,0.2415,0.066,-0.036684,0.46679
-0.011269,0.013026,0.38534,0.021796,-0.314,0.59248,0.294,0.87009,0.39547
0.077037,0.19421,0.42316,0.27239,-0.00873,0.032108,0.056,0.03464,0.45467
-0.27425,-0.1116,-1.257,-2.516,-0.213,0.06745,0.18,0.25019,-0.011258
-0.45381,-1.9531,-1.2531,-2.0093,-0.116,-0.52868,-0.084,-0.38462,-1.1141
0.13426,0.28378,0.26168,0.040893,0.126,-0.49933,-0.042,-0.34151,-0.40042
-0.42822,-0.22744,-0.1351,0.26293,0.0447,-0.25794,-0.468,-1.0867,-1.7611
0.11085,0.23878,0.25638,0.73212,-0.438,0.20436,-0.016,0.28774,0.23801
-0.12105,0.47172,0.7655,0.08993,0.0906,0.093671,-0.052,-0.74253,-0.41223
-0.3447,-0.13022,0.092747,-0.88471,0.0395,0.34203,-0.008,-0.63319,-0.079122
0.14061,0.066634,-0.22462,-0.15704,0.0606,0.0016698,0.098,-4.3681,-0.09979
0.084611,0.016282,0.42092,-0.015403,0.0432,0.045494,-0.064,0,-0.16726
-0.17564,-0.84769,0.023732,-0.95687,0.105,0.21979,-0.068,0.045316,-0.037449
-0.054014,-0.0013222,0.64959,0.27803,-0.0502,0.042719,-0.024,0.12968,0.077416
0.02716,-0.10846,-0.14974,-0.24735,-0.379,0.063239,-0.06,0.32073,0.39569
0.17031,0.1151,0.22172,0.22565,0.0196,-0.26173,0.088,0.18452,-0.24445
-0.61,-0.41117,0.60867,-1.292,0.00922,0.020983,0.05,0.015126,-0.05866
-0.032625,-0.018329,0.4413,-0.095189,-0.233,0.34517,-0.038,0.24186,1.3089
0.039874,-0.0040742,-0.15644,0.0084689,-0.143,-0.29409,0.164,0.11751,-0.10074
0.3492,0.12873,0.065366,-0.047293,-0.179,0.1571,-0.01,-0.3165,-0.26233
-0.073272,-0.049689,-0.2057,-0.39666,-0.0683,0.39397,0.074,0.089256,0.14821
-0.70507,-0.79442,-0.62925,-2.0237,-0.12,0.0219,-0.03,-0.2,-0.30545
0.024232,-0.1326,-0.91284,-0.36448,-0.217,0.23391,0.07,0.20485,0.14521
0.13725,0.13801,0.34053,0.84432,-0.0434,0.2423,-0.006,0.10445,-0.045799
0.10718,0.44433,1.8747,0.70447,-0.0372,0.19861,0.058,-0.21247,0.14582
