Erl1.24vDMSO.24_logFC,Erl3.6vDMSO.6_logFC,Erl3.24vDMSO.24_logFC,Erl3.72vDMSO.72_logFC,Erl3.168vDMSO.168_logFC,Erl10.24vDMSO.24_logFC
-0.1007905292,-0.2956181521,-0.1237480978,0.1307821993,-0.1369729434,-0.3421652738
-0.0955510795,-0.1637581442,-0.033080431,-0.5066222801,-0.5288598726,-0.0835304317
0.0074037948,-0.0429546833,0.1147270956,0.8343379724,-0.0920393302,0.3926170397
-0.0676006278,-0.0521887319,-0.1536494841,-0.2483868557,-0.067612698,-0.2517101421
-0.0363204003,-0.1555502657,-0.1062084553,-0.1912085472,-0.2344499448,-0.1559263975
-0.1536304836,-0.1026729629,-0.2826997475,-0.3140504066,-0.1858059554,-0.0756912217
0.315226732,0.0336053909,0.3129610427,0.1175872645,0.4405111424,0.2646571987
-0.0356437698,-0.0402465579,-0.4634082256,0.0244614831,-0.9918460157,-0.0288239821
-0.4054093731,0.3021561873,-0.4108023937,-0.2081368206,-0.2268063919,-0.1905461121
-0.3822560273,-0.4521690613,-0.1337441563,-0.2896931145,0.3957921213,-0.386365115
0.3208409219,0.2964552781,0.27166255,-0.0387399687,0.2025142728,0.5221633348
-0.3929186778,-0.0937893627,-0.3575707887,-0.0671322341,-0.26871701,-0.5398695804
0.0113562093,0.2150982698,0.0650603533,-0.3124394109,0.0515928042,0.0904867925
0.0650455206,0.0290147014,0.1170756084,0.0182321104,0.2284902481,0.0083538703
0.2170547987,0.1685921991,0.1950044515,0.1226669863,-0.0102637499,0.1894712972
0.2475305942,-0.267902191,-0.0918311809,0.5418097701,-0.1731206904,-0.0426165519
-0.2638338317,-0.3755976153,-0.09639725,-0.2912977285,-0.1658004736,-0.0136467421
-0.3028958869,-0.1250651515,-0.5118075388,-0.096479043,-0.3338881631,-0.418105421
-0.1680962133,-0.0649582763,-0.37564854,0.2875430323,-0.156978646,-0.1906593121
-0.0745688933,0.0431035941,0.0070562749,-0.1273886581,0.0643999546,-0.0242409453
-0.2717464913,-0.0317927236,-0.1285166445,-0.2696929208,-0.256961393,-0.2505967671
0.0054248438,-7.23646200995186E-05,0.2358708964,-0.3045817092,-0.0201132708,0.1392209275
0.1193235328,0.0664038948,0.3221295056,-0.6327497113,-1.2140385018,0.0098639086
-0.2687137032,-0.4600385693,-0.3052027377,0.1286654649,-0.8692871906,-0.519697809
-0.6520882179,0.0372205809,-0.8196869454,0.0944619397,-0.2518203569,-1.1067319011
0.2300295801,0.0187764194,0.124718612,-0.2022478625,-0.0648357292,0.1271788025
-0.0193202375,0.150345859,0.0623882298,0.1058713587,-0.0804339088,-0.1315067876
-0.4552856557,-0.064473789,-0.4088137139,-0.1300508332,0.2940247756,0.9370313516
0.0179358597,0.3581286915,-0.0355763755,0.0564243369,0.1905034127,0.0383714984
-0.298462175,-0.0592065713,-0.2789989927,-0.2290843808,-0.0857745309,-0.360953812
-0.0259890312,-0.0034048203,-0.0608892624,-0.2787800194,-0.0969274576,-0.0576362298
-0.3094257783,-0.0618512909,-0.4133664818,0.1244465039,-0.1733367282,-0.3101772616
-0.0939818346,-0.0951677893,-0.0624366141,-0.0576016401,-0.0617561336,-0.1368223497
0.1988744594,0.0354824552,0.1842643899,-0.4982167439,-0.252853004,0.3193654737
-0.2472143267,-0.2230768764,-0.2740306591,-0.0838139452,-0.1288069474,-0.0812409529
-0.434396956,0.1919507219,-0.4575329975,-0.0499815554,0.0515759909,-0.314504065
-0.0455784977,-0.0626186925,-0.0654311172,-0.5850866829,-1.0812021355,-0.2494340407
-0.3192168051,0.0727313203,-0.2606263064,-0.1577777596,0.1664923557,-0.159590923
-1.4940446292,-2.4145402585,-2.0156330782,-1.772635037,-1.9264878458,-1.7284273803
-0.0914872298,0.1565371627,-0.0758329542,0.0563392536,0.2301390457,-0.0051869185
-1.3370931966,-1.9429679359,-1.6843138946,-2.0652105723,-2.3875857132,-1.6540968343
0.1202988853,-0.1455516191,-0.308649238,-0.602176331,-0.9175252147,-0.3414155882
-0.2226723765,0.6685134199,0.3294045929,0.132889936,-0.7407935552,2.9374176691
0.0877013307,0.1269818854,0.0831929473,-0.12293922,-0.0910001523,0.0640397129
0.1689283634,0.1863032003,-0.4566541466,1.1914069291,0.5311431633,-0.3732873972
0.0002810954,-0.084305559,0.0068912954,-0.2802819773,0.0212644743,-0.04205606
-0.3196008317,-0.0535061514,-0.2109756214,-0.4997157648,-0.3069157491,-0.2968750305
-0.0323575652,-0.0913345586,-0.1287045291,-0.1190303264,-0.0623133056,-0.169475092
-0.4293974478,-0.3242055344,-0.4346039992,-0.7041513099,-0.5428128707,-0.0972238402
0.0358174979,-0.3128128141,0.0207575455,0.198691812,-0.1286467871,-0.0333014699
-0.4058101529,-0.2085708113,-0.8954409856,0.7320136663,-0.3491914378,-0.7162642829
0.1099866469,0.4768884698,0.1322560293,0.361832773,0.0512975565,0.1632359677
0.1266685595,0.2006270533,0.2048404491,-0.0879610197,-0.5207143449,0.0909816897
-0.0854823563,-0.0540486332,-0.1733506969,-0.1993864754,0.0848920071,-0.3421352789
0.3882704786,0.0333414788,0.4511835479,0.1138034552,-0.4136968572,0.1144504225
-0.004557321,-0.4326263385,-0.0330599656,-0.1333334308,-0.0832198751,-0.0972696201
-0.015733018,0.0286867071,0.0166669166,-0.0240675282,0.2202103652,0.0984908482
-0.0237176224,-0.0565805547,-0.059528092,0.0324755102,0.0811959441,-0.0720652837
-0.0963129753,-0.0498923496,0.0216280989,0.0962551798,0.2420326675,-0.003778226
-0.7477396499,0.0740620444,-0.312254265,0.0240109219,0.1405122583,-0.1778827741
-0.0209559721,0.0512096421,-0.1183645666,0.1039869488,0.0981041411,-0.1522236182
0.1679914948,0.147003015,0.2796046652,0.2076408151,0.2364709806,0.2978001374
-0.2400367321,-0.3295202027,-0.1563653673,-0.2847099089,-0.2762924536,-0.2802145597
0.582561876,0.5342655842,0.7546024935,0.1437898788,0.0938128741,0.3853196404
0.1695643952,0.1851029885,0.1236332224,0.0469790485,0.1616213427,0.3704141484
0.0331935588,-0.1006697086,0.0530082332,-0.1054350679,0.0429494601,0.1251182952
-0.2326468494,-0.0810257004,-0.355729613,-0.23364354,-0.0523219777,-0.3914727847
-0.0593496182,0.2328597778,-0.01217079,0.122965448,0.1506423411,-0.021205935
-0.1444091271,-0.0664083759,0.005136893,-0.100487708,-0.0149356635,0.0556833507
0.206378526,0.0639038641,0.0299110606,-0.1102003437,-0.0084109261,0.0046286196
-0.0135166832,-0.0769881136,0.0124718168,0.0472004917,0.0574067482,-0.0484770305
0.1117479764,0.2114568435,0.2434774529,0.461506508,0.5395605368,0.2194872897
0.1656085626,0.268710049,0.2350670171,0.1660696071,0.1787935201,0.1475734044
-0.3957151846,0.6148717848,-0.1855908264,0.2264073157,-0.0626163837,-0.2316795865
0.0371645155,-0.2158857738,-0.0485098091,-0.1184273285,-0.7976238715,-0.0374016994
-0.2828870981,-0.1007195133,-0.3590130132,0.0270725186,-0.0829631621,-0.3010855294
-0.4667022881,0.2911791095,-0.6858740607,-0.1765868699,0.013621038,-0.4961405993
-0.0186720047,0.01421647,-0.0644818015,-0.1424269539,0.1078903142,-0.0250190936
0.062470715,-0.173460257,-0.0336920811,-0.3570505693,-0.1819348211,-0.0239960949
0.1171434827,0.3944649072,0.0173390435,0.5269433235,0.4211629738,0.3243559878
0.0349538618,0.0184931609,-0.0116722942,-0.0769936436,0.0650781082,-0.0294763036
-0.0201379852,0.0815187876,-0.2366184621,0.2967303793,-0.0513546788,-0.196389632
-0.1827359843,-0.0601352695,-0.0420731572,0.0927829197,0.1027929781,-0.0055509135
0.1479191067,-0.200302749,-0.0648976351,0.2790667935,0.1857331373,0.098790938
0.0929306497,-0.0069929416,0.008616801,0.1183626295,-0.0442942676,0.3432956236
0.0154484302,0.0819625918,-0.0853089763,0.0819043185,0.1133634919,-0.0610196853
0.1379607475,0.2730495308,0.1297493818,0.0361706035,-0.0239205396,0.1619161446
-0.9866581864,-0.564157596,-0.9284857859,-0.4950725884,-0.715001039,-1.0880173277
-0.4054452469,-0.1937955819,-0.1665223543,-0.0352191803,0.205566577,-0.2512501257
-0.2986742783,-0.1361385948,-0.1543957998,-0.6315735272,-0.4768444162,-0.3131331729
-0.1924135468,0.0030957982,-0.2453901678,-0.0630169781,0.0945718155,-0.3242554225
-0.3809452515,-0.6356467492,-0.1610604189,-0.3589787663,-0.6440206442,-0.2486946509
0.0537990841,-0.1036354763,-0.1266560117,0.0359383983,-0.0009400228,0.1356192139
-0.0357392964,0.0281327552,-0.070454555,-0.1799680686,-0.1233265221,-0.028362707
-0.3029347399,0.0199931779,-0.3448436018,0.1229183003,0.3315976741,-0.0240880682
0.0824402621,-0.2301807167,0.0697465393,-0.0363962545,0.2093991747,0.2203615918
-0.1867707189,-0.9085542086,-0.0337216891,-0.59727913,-0.5667560937,-0.4790055142
0.0847189021,-0.0453490569,0.013292187,-0.1325080879,-0.0088666874,-0.0364203537
0.3424287503,0.1783918809,0.3478173951,0.6373284893,0.4724057342,0.5974544887
-0.0212061524,-0.4875069225,-0.206484841,-0.1801266299,-0.1887134239,-0.1346741525
-0.0231230715,0.1074261385,-0.3071216884,0.3139090592,-0.1185370059,-0.2486069901
-0.1038167366,0.0070582431,-0.0971506353,-0.1595342565,0.2438257787,-0.0181385261
-0.6543426467,-0.0315875072,-0.4377095013,0.1936846765,0.0756128566,-0.5701599741
-0.0061574998,-0.0493108985,-0.1533175213,-0.1563289702,-0.6467037136,-0.4362675189
-0.0807999587,0.0015965449,-0.3386153965,0.1426788965,-0.3738242415,-0.1458095906
-0.1131124445,-0.0385625944,0.0161644682,-0.206488521,-0.361408028,-0.1656920766
-0.2528406755,-0.0396703342,-0.187828412,0.0543114967,0.1941702198,-0.4001910868
0.2082093398,-0.2916846133,0.0442386708,-0.0625398698,-0.177335849,0.0920831936
-0.362868338,0.0804354951,-0.0652162848,-0.4606923785,-0.2618440812,-0.2002037761
-0.1759594003,-0.5153194106,-0.3347249462,-0.4844380723,-0.4115011646,-0.3622420022
0.0326757774,-0.0965139481,0.2366121996,0.1051335114,-0.128721843,0.2155940066
-0.0812809902,0.1157251889,0.0956668257,-0.4239376928,-0.6220592112,0.0373834417
-0.3849573367,0.1410817395,-0.0844274515,-0.2549113606,-0.3788709115,0.0640739938
0.2579095519,-0.0300760631,0.377384475,0.2180095293,0.6872803519,0.391767251
0.0717784134,0.2755036851,0.0966513467,0.245956886,0.294277518,-0.1054486732
-0.4035794178,0.2724772206,-0.6295989845,0.3136141872,-0.6102136336,-0.3983007085
0.1019340808,0.382442528,0.1535650618,-0.0578621805,-0.8992640392,-0.2176963795
-0.1261006436,-0.0220833112,-0.0666959917,-0.0445862268,0.0619168502,-5.27623631215378E-05
0.2835530273,0.4618702197,0.446081765,0.4631097473,0.6203240119,0.424246498
-0.0341690817,-0.0384916556,-0.066520443,-0.3008750593,-0.0605118515,-0.087294025
0.0089221596,0.0916871296,-0.0425723575,-0.0324364336,0.1337716071,0.0695444071
0.5198173395,0.2207337425,0.5753117936,0.1259886571,0.1370769957,0.4885849926
-0.2862783171,-0.281265174,-0.3628143231,0.1072544696,-0.1580024531,-0.4347725118
0.2204592217,0.1366599942,0.1995947714,-0.0450103834,0.0110888957,0.0804275886
0.1758137351,0.2878205609,0.2144962484,0.1703267094,0.3364749979,0.8281388064
-0.0157727639,-0.2837277923,-0.21463331,-0.3057154853,-0.1099296254,-0.0876016656
0.0188845955,0.3144059571,-0.1219062866,-0.1071620182,-0.6885997522,-0.3295569951
-0.2079987785,-0.0618838289,-0.312042569,-0.2666257021,-0.1015660252,-0.3456341739
0.0475833455,-0.0058085259,0.0749527979,-0.0376762372,0.0726497117,0.0679841429
-0.0540131466,0.0074867269,-0.0526088316,0.2177123203,0.1355574569,0.1346456582
-0.896866608,-0.5979382883,-1.1308249505,-1.8014279448,-1.3260041084,-0.9147908906
-0.2296795873,0.1660269262,-0.3334912276,0.075508344,0.1399233644,-0.2684421371
0.2253279363,0.1571993459,0.2267652604,-0.1015165123,0.1834216807,0.3851027018
0.409511604,0.0919001059,-0.1454537225,-0.0081728576,-0.2655733134,0.0749733819
0.2085551012,0.1145184763,0.1628540188,-0.000463814,0.0574735543,0.1699990845
-0.492433154,0.0569666399,-0.4081885632,-0.0021778933,-0.2623018792,-0.6729380822
-0.0952417194,-0.0081341431,-0.1451835275,0.129968237,0.2409073513,-0.2111893722
0.0560039545,-0.393086148,-0.0632510149,0.4740645604,-0.5204127521,-0.6954853224
0.1168771681,0.0296095943,0.1829015444,-0.0533350417,0.1846226509,0.2350620073
-0.0723034881,0.109554616,-0.0765273979,-0.1839561177,-0.0139503577,-0.1735513341
-0.0181228645,-0.3476410255,-0.2211650523,-0.4355282833,-0.6296086107,-0.1752493415
-0.4024438275,0.1534516069,-0.5341038791,-0.0033351639,-0.040482666,-0.5469827428
-0.5640710156,0.2099186401,-0.5380404004,-0.2640614764,0.1743341492,-0.5410842643
-0.3685690908,-0.8220240225,-0.4541748914,-0.3485318174,-0.0159234846,-0.3739452011
0.183283617,-0.1240155246,0.0742832089,0.5402526706,0.1318015598,0.0913480765
-0.5423478655,0.3704462958,-0.4526896734,-0.0851715369,0.0039784062,-0.5921788874
-0.109675271,0.2613559888,-0.1059565419,0.2139169424,0.1330152691,0.0417602605
0.1785836614,-0.400856127,0.0770217256,-0.1436142539,0.4504537725,-0.0027339781
-0.5145946559,-0.2568487577,-0.5695723108,-0.3621050321,-0.6722075336,-0.5802421064
-0.1268685342,0.0230296355,0.1762324538,0.0620544178,0.0899736305,-0.1204466151
0.1750352919,0.0157423696,0.3175944908,0.3974330205,0.3091842256,0.2731496916
-0.0294323526,0.043534188,-0.0360095368,-0.134543665,0.0549544539,-0.0064127853
-0.2053845621,0.0636786854,-0.1149383886,0.1050668477,-0.0470924803,-0.3839459217
0.3666936513,-0.0197738688,0.2876060052,-0.6684287087,-0.6797863975,-0.2349120125
0.0728438223,-0.0281965028,0.0431879525,-0.2252681845,-0.0693008585,0.0979833863
-0.0779242767,-0.0270941601,0.0007958591,-0.0411935642,-0.1329744638,-0.0501376826
1.2528374077,0.193558143,1.004603637,0.6535990551,0.1440881165,0.6888129
-0.1375543949,0.0191897865,-0.1146095911,-0.0714268572,-0.0158581684,-0.1244565791
-0.3055876075,-0.0481169386,-0.2207228529,-0.001718429,-0.1274693125,-0.2409006425
-0.3228700596,0.1656781004,0.3844053126,0.2496665682,-0.1046637908,-0.1302245893
-0.1721826305,-0.1048156061,-0.2555382651,-0.1090330325,-0.0206565551,-0.0914018693
-0.1154395834,-0.0175941392,-0.0117822398,-0.1627536206,-0.0517500394,0.0221344437
0.4386168577,-0.0862727028,0.2899488023,0.3882530982,0.4162012732,0.3385249878
-0.1146940011,0.0801927422,-0.3496847955,0.2859464519,0.0266305631,-0.0624289826
-0.4055730898,-0.2408679011,-0.5602623342,0.1488019291,-0.3198088793,-0.3751993188
0.1065343273,0.2658985614,0.1051901234,0.0528015408,0.1401509167,-0.040790792
0.3973564439,0.6079745247,0.5024264905,0.4773497593,0.6425382319,0.5241130692
0.0211642016,0.1825602078,0.2991932201,-0.2338773681,0.2041414369,0.146623764
-0.4364487988,0.2761204077,-0.47791467,0.476123106,0.3587154347,-0.5272543716
-0.3601474216,-0.5193470322,-0.5545254916,1.193275474,-0.6987278317,-0.5684897512
0.0105398734,0.0178591956,0.0680580535,-0.0768313869,0.1806625784,0.3651731039
0.0831263603,0.5736041488,0.1411298529,0.5110437134,0.4494881386,0.1266943667
-0.3300498781,0.045819567,-0.353444058,-0.0360286453,-0.784625271,-0.1654992355
0.0800128058,0.0031209096,0.030177086,-0.0037155935,-0.0419779186,0.0786198687
0.4919666593,0.1511756081,0.5519885688,0.8334537603,0.3897100557,0.1237988747
-0.0555333057,-0.3138967695,-0.0046223424,-0.4248084102,-0.2719442102,-0.2267419657
0.0797535621,0.0433230568,0.0446046701,-0.0207811708,-0.1296112167,0.046151634
-0.0889528313,-0.0906978895,0.0055644544,0.0740180114,-0.0561176357,-0.0123048101
0.0852811214,-0.0488766685,0.103333524,-0.1147048968,0.2458180772,0.2005913927
0.3861550923,-0.1028220016,0.3458124736,-0.095845781,0.1018068492,0.3264316648
-0.1257359019,-0.091207797,-0.4263994116,0.493431201,-0.0738327606,-0.1007207864
-0.4168821627,0.2038531557,-0.5847874607,-0.0121419245,0.0030707547,-0.5268252579
0.0515429421,-0.0150648806,0.0273252031,-0.4137307004,-0.8857014535,-0.2064550268
-0.5454271738,0.2052149187,-0.5527526907,0.0536331955,-0.0329423334,-0.4976527107
0.1028215373,0.0187032413,0.1316006639,-0.2387792402,-0.0097390394,-0.0170992229
-0.4665121838,0.3418607945,-0.5850532141,-0.0791038301,0.0321912993,-0.7074339218
-0.1457813683,-0.2249320113,-0.1870825882,0.5178995721,-0.3030484893,-0.2306214694
-0.4379721751,-0.7857029215,-0.6036657012,-0.8695324985,-1.0693225136,-0.750498833
0.5495693111,-0.0649184782,0.5079808009,0.1112501131,0.241633389,0.421559972
0.3858850711,0.0609626845,0.0712490548,0.1190858748,-0.0093504624,0.2365735741
0.0903633553,-0.05408869,-0.0353973995,-0.1932179234,-0.079576864,0.1518107367
0.4572710673,-0.9205782944,-0.0395251514,0.0548943463,0.9025800026,-0.2218600142
0.2078463624,0.3061078256,0.2670879845,0.2338706793,0.3444101144,0.1357884125
-0.3505876746,-0.3341213325,-0.4808990035,-0.3205425072,-0.6937390143,-0.4801917985
0.0529301436,0.0729411771,0.0389998926,0.0573678006,0.0994730128,0.2243577969
0.018126679,-0.0255691672,0.108277523,-0.0602547988,0.1477064228,0.0958865939
-0.1821988831,-0.2923762064,-0.2893945147,-0.7764317862,-0.7541344713,-0.2094520652
0.1949274678,0.237854931,0.2098863468,-0.0261070039,-0.2382569151,0.1184690792
0.0607395929,0.2401928427,0.069307116,0.074094459,0.079751254,0.112293932
0.045798157,-0.1731348231,-0.2396502646,-0.8152814821,-1.6323468818,-0.5231438839
0.4542293534,-0.2071823415,0.0848623036,-0.5036295847,-0.4881591402,-0.2773464609
-0.2782913374,0.1338995396,-0.296939977,-0.105416714,-0.0398263103,-0.3391498566
0.0514395986,-0.026157196,0.0638988027,-0.0327272553,0.0489783319,0.1140064874
0.0348918279,0.0105131691,0.0396771968,0.0221579448,-0.193697875,0.0282472233
0.2482256652,0.1064327916,0.2174281573,0.0663624653,0.2525991011,0.2914694794
0.6550832686,0.1023594937,0.3433524843,-0.8966629801,-0.6512006129,-0.1155787232
-0.4624804042,-0.2212004843,-0.6115975978,0.5401216272,-0.4554782398,-0.5813432102
-0.0698719007,-0.095045255,-0.175113376,-0.0605528995,0.0454310934,-0.1311844827
0.1612517653,-0.4088071076,-0.2345719637,-0.0923546275,-0.1022581426,-0.2264289014
-0.0759188349,-0.0203241204,-0.0553310738,-0.0601484439,0.1138290443,0.1187327614
-0.4640083652,-0.7128011126,-0.8223911078,0.6618298779,-0.7490234669,-0.8330166258
-0.0038739982,-0.1152170138,-0.0238880078,-0.0631788291,-0.3571595853,0.0041860397
0.5666713332,-0.4765238419,0.7089242533,0.1163989798,0.1917474832,0.8194724834
0.2023438204,0.1958571982,0.3405270302,-0.0174148631,-0.094730524,0.2810131267
-0.2055146025,-0.1205637311,-0.1356057304,0.4893049681,0.3247377996,-0.0114403187
0.1342370988,0.2153497358,0.1023852374,0.0232024208,0.1126498701,0.0628671132
0.0421476476,0.076564422,0.1021479953,-0.0501263806,0.0199605437,0.1732597135
0.2385784694,0.2758822151,0.3378114977,0.2975679634,0.2568795453,0.7237010443
-0.3221769333,0.0636674795,-0.3101978316,-0.120427269,0.0641288791,-0.2068684016
-0.0882194923,-0.3461262041,-0.5610313636,0.2843746398,0.1554670323,-0.5101437517
0.0363339048,-0.3016928803,0.2307892545,-0.4209227234,-0.0835501789,0.3238970618
-0.2760842403,0.2199857246,-0.4515334289,0.1573653387,-0.1858539989,-0.849665674
-0.0359221199,0.1331568858,0.1308629173,-0.1188470572,-0.071346387,-0.030216843
-0.0976072421,-0.0447819061,-0.1291911108,-0.0517770398,-0.166126139,-0.1204090419
-0.3068036598,-0.0436735437,0.0886268691,-0.6384168899,0.3127182697,0.039785568
-0.307826122,-0.2011185475,-0.3450582663,0.1548006169,-0.494499736,-0.2259984985
0.032294103,0.2892226195,-0.0251044485,-0.0259977389,0.0580014951,-0.0392683461
-0.3111811517,-0.2133222861,-0.531925367,-0.1313605525,-0.2509407256,-0.340605229
0.1907580581,-0.297265543,-0.0327668673,-0.3943660439,-0.6512430569,0.1411886331
0.172091239,0.1669392898,0.1974831989,0.5283384714,0.9445683958,0.0233936277
-0.1168909669,-0.4269680252,-0.1334112816,0.0020862036,0.2507992035,0.1545003224
-0.1834756626,-0.242436308,-0.2092991022,-0.0947613323,0.1242132754,-0.1194125827
0.1291786369,0.0594563482,0.1607973078,0.0583842165,0.1275567739,0.0804548619
-0.0553299248,0.0811075193,0.0169713609,0.03113683,0.0761777637,-0.0896405272
0.0819740169,0.0041768503,0.2134078298,0.0212499978,0.1211107682,0.3268378801
-0.1130432455,0.1315465215,-0.1092505592,0.0360354047,-0.0652152733,-0.0594020216
0.0041808219,0.0844812548,0.0039073724,0.0655979082,0.0315566692,0.0040993091
-0.5308451857,0.1648383494,-0.5946703045,0.3326111431,-0.1097946759,-0.6604812651
-0.0167097734,-0.2072927042,0.0177925539,-0.592024327,-0.2925651342,-0.1118829404
0.0810984851,0.1222435462,0.1713041208,0.0855286321,-0.0033499425,0.1333201615
-0.3788561973,-0.083789891,-0.2491558824,0.7417921922,-0.6704540421,-0.1545196078
-0.0724522342,-0.3888917357,-0.0904890277,-0.5239851565,-0.0872127385,-0.1765393251
0.1792644689,0.1858227837,0.0440764101,0.0389013188,0.1469352152,0.0575412566
0.0529058069,-0.0738312925,0.1709423346,-0.0815721753,2.2808867682615E-05,0.1764884093
-0.000531424,0.0829062493,0.0269802522,0.2243866612,0.143179147,0.0056088386
-0.1691120235,-0.1846826351,-0.2211370044,0.1848189829,-0.0779909344,-0.2608385787
0.0777103717,-0.0318288951,0.1079816011,-0.1431547189,0.0969270544,0.1051077153
0.025284171,0.1132274072,0.1912499608,-0.036217887,0.1209898328,0.2467005812
